CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG,POSTAL,BOROUGH,STREET,CITY
Vols qualifiï¿½s,2015-01-30 00:00:00,jour,22,300435.507,5042101.584,45.51881936557779,-73.55586607641891,H2L 3L3,H2L,1250 Rue Sainte-Catherine Est,Montreal city
Vols qualifiï¿½s,2015-01-30 00:00:00,soir,42,297765.775,5047562.788,45.567939395699504,-73.5901174368165,H1S 1K1,H1S,Rue Jean-Talon Est,Montreal city
Vols qualifiï¿½s,2015-01-30 00:00:00,soir,45,298702.72300000006,5055047.58901,45.635298463910104,-73.57820746248541,H1J2X9,H1J,Avenue Nicolas Leblanc,Montreal city
Introduction,2015-01-31 00:00:00,jour,48,301216.408992,5050260.813989999,45.59224337753329,-73.5459302047798,H1N 1E9,H1N,Rue du Trianon,Montreal city
Introduction,2015-01-31 00:00:00,soir,27,293617.015995,5047558.256999999,45.5678443307928,-73.64326811640021,H2B 1K3,H2B,Avenue De Lorimier,Ahuntsic-Cartierville
Introduction,2015-01-31 00:00:00,nuit,39,294523.313009,5050742.0,45.5965065171191,-73.6317243189822,H1H 1V2,H1H,Avenue Éthier,Montreal city
Introduction,2015-01-31 00:00:00,soir,26,294852.262997,5039504.54499,45.495392859190396,-73.62727951866479,H3S 1Z8,H3S,Rue Légaré,Montreal city
Introduction,2015-01-31 00:00:00,nuit,26,295191.00300000014,5037861.239000001,45.480610426823795,-73.62291324622281,H3X 1Z3,H3X,Chemin de la Côte-Saint-Luc,Montreal city
Introduction,2015-01-31 00:00:00,jour,44,298518.366004,5047483.074000001,45.5672293027271,-73.5804747674902,H1S1J6,H1S,6690 28e Avenue,Montreal city
Introduction,2015-01-31 00:00:00,nuit,20,298790.62000899995,5039874.63099,45.498768085253296,-73.5768935369525,H2X 1L2,H2X,Green line,Montreal city
Introduction,2015-01-31 00:00:00,nuit,48,302604.137008,5051093.19899,45.599739179005496,-73.5281477058053,H1K0G1,H1K,Rue de Marseille,Montreal city
Introduction,2015-01-31 00:00:00,jour,48,299710.657,5048948.345,45.5804240080993,-73.5652154544236,H1S1M8,H1S,Boulevard Lacordaire,Montreal city
Introduction,2015-01-31 00:00:00,jour,48,302604.137008,5051093.19899,45.599739179005496,-73.5281477058053,H1K0G1,H1K,Rue de Marseille,Montreal city
Introduction,2015-01-31 00:00:00,nuit,31,295310.49999,5044864.56899,45.54363079545261,-73.6215202518322,H2R 1H2,H2R,Rue Villeray,Montreal city
Introduction,2015-01-31 00:00:00,jour,24,293442.3149950001,5040704.682,45.506170652570496,-73.6453472809062,H3R 2G8,H3R,Avenue Berwick,Mount Royal
Introduction,2015-01-31 00:00:00,soir,33,294666.91700499994,5043240.56699,45.529008385230505,-73.6297281940317,H3N 2X2,H3N,Rue Saint-Roch,Montreal city
Introduction,2015-01-31 00:00:00,jour,38,298914.06900600006,5040853.31501,45.507575749671204,-73.5753256793866,H3A 2A8,H3A,Rue Milton,Montreal city
Introduction,2015-01-31 00:00:00,jour,39,295870.75,5051459.0,45.602976878063096,-73.6144663227353,H1H5M3,H1H,Avenue Gervais,Montreal city
Introduction,2015-01-31 00:00:00,jour,39,295870.75,5051459.0,45.602976878063096,-73.6144663227353,H1H5M3,H1H,Avenue Gervais,Montreal city
Introduction,2015-01-31 00:00:00,nuit,16,299467.125,5036717.5,45.470364289024104,-73.5682029764647,H4G 1S7,H4G,Rue Caisse,Montreal city
Introduction,2015-01-31 00:00:00,jour,31,294211.906996,5044236.563000001,45.5379639488467,-73.6355749492935,H2P 2M9,H2P,Rue de Reims,Montreal city
Mï¿½fait,2015-01-31 00:00:00,jour,20,298936.746002,5039776.556,45.497886807579995,-73.5750225989506,H3H 1L7,H3H,Rue Sainte-Catherine Ouest,Montreal city
Mï¿½fait,2015-01-31 00:00:00,soir,30,297516.29199100006,5047174.718000001,45.564444852221605,-73.5933078482914,H2A 1Y4,H2A,19e Avenue,Montreal city
Mï¿½fait,2015-01-31 00:00:00,jour,23,301369.647005,5044357.926,45.53912802508929,-73.5439247674702,H1W 2R8,H1W,Rue Préfontaine,Montreal city
Mï¿½fait,2015-01-31 00:00:00,jour,12,296998.53101,5038161.0,45.4833303499014,-73.59979709811391,H3Z 1E9,H3Z,Avenue Springfield,Westmount
Mï¿½fait,2015-01-31 00:00:00,soir,20,0.0,0.0,1.0,1.0,,,,
Mï¿½fait,2015-01-31 00:00:00,jour,38,298322.603996,5042675.082000001,45.5239634969755,-73.5829190651958,H2J 2L3,H2J,Rue Saint-Denis,Montreal city
Mï¿½fait,2015-01-31 00:00:00,jour,45,298013.1969900001,5054959.488999999,45.634499324587296,-73.5870505142677,H1J2X9,H1J,Rue Charles Dionne,Montreal city
Mï¿½fait,2015-01-31 00:00:00,soir,30,295948.3589939999,5047376.55701,45.566242891002595,-73.6133974518542,H2E2Z4,H2E,12e Avenue,Montreal city
Mï¿½fait,2015-01-31 00:00:00,nuit,50,291320.656,5041018.997999999,45.508961214060704,-73.6725072337282,H4L 2H2,H4L,444 Rue Ouimet,Montreal city
Mï¿½fait,2015-01-31 00:00:00,jour,22,0.0,0.0,1.0,1.0,,,,
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,38,298051.757994,5042246.260999999,45.520102228975496,-73.586380336093,H2T 1P3,H2T,Avenue du Mont-Royal Est,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,38,297693.106004,5042804.5799899995,45.5251226360728,-73.5909793239806,H2T 2B5,H2T,Avenue de l'Hôtel-de-Ville,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,11,294066.199,5035483.014,45.4591936839971,-73.6372491601459,H4B 1R9,H4B,Avenue Belmore,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,20,297404.3439980001,5040277.056,45.50237595767679,-73.59463779487821,H3Z1A5,H3Z,Chemin Remembrance,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,20,297404.3439980001,5040277.056,45.50237595767679,-73.59463779487821,H3Z1A5,H3Z,Chemin Remembrance,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,nuit,20,299149.6090060001,5039867.270009999,45.4987048476556,-73.5722999814983,H3B 2V5,H3B,Rue Cypress,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,7,288500.645,5039326.562999999,45.49367184936771,-73.7085409891427,H4R 1P8,H4R,Boulevard de la Côte-Vertu Ouest,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,42,298494.978,5050652.903000001,45.595752154665604,-73.58081530488641,H1S1M8,H1S,Rue Lafrenaie,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,nuit,21,300260.7099930001,5041828.580999999,45.5163616585359,-73.55810097141159,H2L 3L3,H2L,865 Rue Sainte-Catherine Est,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,42,295969.688009,5048989.5,45.580756908821,-73.61315335143591,H2E2Z4,H2E,Rue Bressani,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,42,299330.4379999999,5049214.000000001,45.5828115659787,-73.5700905973144,H1S1M8,H1S,Rue D'Avila,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,24,293442.3149950001,5040704.682,45.506170652570496,-73.6453472809062,H3R 2G8,H3R,Avenue Berwick,Mount Royal
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,46,301090.656008,5051824.499999999,45.60631319472,-73.5475538405969,H1K0G1,H1K,Place de Croissy,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,4,282172.87500199996,5039587.50001,45.495843354741204,-73.7895123480071,H9R5Z5,H9R,Rue Hyman,Dollard-Des-Ormeaux
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,nuit,44,299107.58300099993,5045005.02,45.5449360009614,-73.572897407493,H1Y 1W5,H1Y,Avenue Laurier Est,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,15,297056.15800100006,5035636.079000001,45.4606105758511,-73.5990201350386,H4E 3E6,H4E,Rue Denonville,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,nuit,45,297697.900991,5055746.27699,45.6415758513204,-73.59110610654459,H1J2X9,H1J,Avenue Léon Ringuet,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,nuit,39,295680.719005,5053389.5,45.620345512883205,-73.61693846758669,H1H5M3,H1H,Rue Allard,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,7,287863.28099999996,5038643.0,45.4875057075347,-73.7166720560858,H4S 1C8,H4S,Côte-Vertu Ouest,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,jour,5,0.0,0.0,1.0,1.0,,,,
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,5,286158.572,5034992.952,45.4546176571349,-73.7383418022534,H9P 1B7,H9P,Avenue Marshall,Dorval
Vol de vï¿½hicule ï¿½ moteur,2015-01-31 00:00:00,soir,13,296176.720995,5034170.925,45.447416098867905,-73.610239743791,H8N 1X7,H8N,Boulevard Newman,Montreal city
Vols qualifiï¿½s,2015-01-31 00:00:00,soir,30,294909.15501,5047406.01701,45.5664939900819,-73.6267111508748,H2E2Z4,H2E,Rue d'Iberville,Montreal city
Vols qualifiï¿½s,2015-01-31 00:00:00,soir,11,293920.581992,5036322.61901,45.46674658964379,-73.6391296877684,H4B 2L4,H4B,Prince of Wales,Montreal city
Vols qualifiï¿½s,2015-01-31 00:00:00,jour,21,299735.682991,5040981.171000001,45.5087327007411,-73.56481233541679,H5B 2B8,H5B,New Look Lunetterie,Montreal city
Introduction,2015-02-01 00:00:00,jour,13,296626.064004,5034130.262,45.4470555921347,-73.6044946903349,H8P1B3,H8P,3580 Boulevard des Trinitaires,Montreal city
Introduction,2015-02-01 00:00:00,jour,7,287515.156003,5041985.49999,45.5175742044375,-73.72124337347779,H4J2M3,H4J,2605 Rue Marcel,Montreal city
Introduction,2015-02-01 00:00:00,jour,38,298252.5949930001,5043725.091000001,45.5334112228854,-73.5838293040329,H2J 1H4,H2J,Rue De Lanaudière,Montreal city
Introduction,2015-02-01 00:00:00,nuit,27,293475.49099500006,5046175.556,45.5554000721505,-73.64504920477809,H2M 1Y8,H2M,Avenue Berthe-Louard,Montreal city
Introduction,2015-02-01 00:00:00,jour,15,298372.4069939999,5035308.012,45.457671818205995,-73.5821850528952,QCH4G,QCH,Rue de Maricourt,Montreal city
Introduction,2015-02-01 00:00:00,jour,39,294270.030006,5051317.63899,45.601682473080395,-73.6349832553278,H1G 2V1,H1G,Boulevard Henri-Bourassa,Montreal city
Introduction,2015-02-01 00:00:00,soir,15,298770.280997,5037578.5430000005,45.478106687777995,-73.57712558426209,H4C 1P1,H4C,Rose de Lima Street,Montreal city
Introduction,2015-02-01 00:00:00,jour,8,291620.375006,5033141.999989999,45.4380862644306,-73.66846016916449,H8R3H6,H8R,5e Avenue,Montreal city
Introduction,2015-02-01 00:00:00,soir,42,298253.938004,5048683.500010001,45.578028672042294,-73.5838784607869,H1S 3G6,H1S,Rue Montpetit,Montreal city
Introduction,2015-02-01 00:00:00,nuit,11,296340.61801,5036678.330990002,45.469980955364,-73.6081876329057,H4C3C8,H4C,Avenue Old Orchard,Montreal city
Introduction,2015-02-01 00:00:00,nuit,31,295916.24401,5046115.897009999,45.5548986579214,-73.6137859727249,H2E2Z4,H2E,Rue Tillemont,Montreal city
Introduction,2015-02-01 00:00:00,nuit,42,298493.0940060001,5049037.000010001,45.5812117801167,-73.5808185837218,H1T 2T4,H1T,Boulevard de l'Assomption,Montreal city
Introduction,2015-02-01 00:00:00,nuit,42,298502.160006,5049256.00499,45.583182533940295,-73.58070523285379,H1S 1A9,H1S,Rue Jean-Talon Est,Montreal city
Introduction,2015-02-01 00:00:00,jour,33,293913.914,5043486.062,45.531206083243895,-73.63937389842859,H3N 2M1,H3N,Avenue Champagneur,Montreal city
Introduction,2015-02-01 00:00:00,soir,20,298642.56,5039642.674,45.4966795454747,-73.57878513890509,H3A 1N6,H3A,Boulevard De Maisonneuve Ouest,Montreal city
Introduction,2015-02-01 00:00:00,soir,8,292668.749271,5033644.782719999,45.4426295295226,-73.6550724369974,H8R 1B1,H8R,1000 Avenue du Pacifique,Montreal city
Introduction,2015-02-01 00:00:00,soir,44,299378.675994,5047667.082000001,45.5688922982391,-73.5694552822866,H1X 1J5,H1X,Rue Bellechasse,Montreal city
Introduction,2015-02-01 00:00:00,jour,27,293651.3460019999,5047618.591000001,45.5683877849018,-73.6428296830608,H2B 1K3,H2B,Avenue Merritt,Ahuntsic-Cartierville
Introduction,2015-02-01 00:00:00,jour,20,299344.836007,5040364.062000001,45.5031767478155,-73.56980746646859,H3B5K4,H3B,Boulevard Robert-Bourassa,Montreal city
Introduction,2015-02-01 00:00:00,soir,35,296728.134008,5043458.05,45.5309922984663,-73.60334321815591,H2S 1L3,H2S,Rue Alma,Montreal city
Introduction,2015-02-01 00:00:00,jour,35,295807.195999,5043896.786,45.5349289299133,-73.615141919889,H2R 1S7,H2R,Avenue Casgrain,Montreal city
Introduction,2015-02-01 00:00:00,soir,16,299409.613,5036949.734,45.472453599050105,-73.568941053659,H4G 1S7,H4G,Rue Henri-Duhamel,Montreal city
Mï¿½fait,2015-02-01 00:00:00,nuit,16,298440.687995,5033880.499999999,45.4448269718606,-73.5812935373281,QCH4G,QCH,Rue Monteith,Montreal city
Mï¿½fait,2015-02-01 00:00:00,soir,27,291555.153,5045203.832010001,45.5466223146212,-73.66961931944209,H3L 1V2,H3L,Avenue de l'Esplanade,Ahuntsic-Cartierville
Mï¿½fait,2015-02-01 00:00:00,jour,3,279533.98300000007,5040637.643000001,45.5052022827755,-73.8233303401176,H9A 2X4,H9A,Athéna,Montreal city
Mï¿½fait,2015-02-01 00:00:00,nuit,46,298713.405994,5051187.0,45.6005600507193,-73.5780222433106,H1J 1G3,H1J,Avenue Baudrière,Montreal city
Mï¿½fait,2015-02-01 00:00:00,soir,42,298715.031,5049826.499989999,45.588317908589495,-73.5779844549498,H1S1M8,H1S,Rue de Côme,Montreal city
Mï¿½fait,2015-02-01 00:00:00,jour,50,299245.433,5040529.064,45.504660721044594,-73.57108135294091,H3B5K4,H3B,Boulevard De Maisonneuve Ouest,Montreal city
Mï¿½fait,2015-02-01 00:00:00,jour,15,297719.2569980001,5035301.415990001,45.4576061501258,-73.5905363116059,H4E 3E6,H4E,Rue Dubois,Montreal city
Mï¿½fait,2015-02-01 00:00:00,jour,21,300783.589,5041108.104,45.509881718533705,-73.5514024443248,H2Y 1J3,H2Y,Rue Bonsecours,Montreal city
Mï¿½fait,2015-02-01 00:00:00,jour,33,293621.620008,5043460.884,45.5309748954964,-73.6431155344667,H3N 2M1,H3N,Avenue Wiseman,Montreal city
Mï¿½fait,2015-02-01 00:00:00,nuit,26,294520.950005,5037915.528,45.481089399133396,-73.6314853267552,H3X 1V4,H3X,Chemin Queen Mary,Montreal city
Mï¿½fait,2015-02-01 00:00:00,nuit,11,293990.380998,5036449.021,45.4678850966597,-73.6382398572313,H4B 2L4,H4B,Boulevard Cavendish,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,8,290031.125,5033105.500000001,45.437726055228204,-73.68877254585321,H8S 3Z4,H8S,28ème Avenue,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,15,297168.290991,5034498.66301,45.4503767806402,-73.5975686463903,H4E 2L6,H4E,Rue Allard,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,nuit,1,276559.500001,5033784.499989999,45.443421586080206,-73.8610002680361,H9H1E2,H9H,Park Ridge,Kirkland
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,44,298990.313989,5048253.96401,45.5741701136078,-73.5744377531053,H1T 2W7,H1T,40e Avenue,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,5,285035.91522400005,5033732.13331,45.443241418739206,-73.752644848999,H9S 5T8,H9S,Rue Claude,Dorval
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,24,290536.475,5038987.152,45.4906622755105,-73.6824839796375,H4T 2B2,H4T,Chemin Darnley,Mount Royal
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,44,300541.499,5046798.936,45.561088521893396,-73.55455022404351,H1N 1B2,H1N,4581 Rue Sherbrooke Est,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,20,298526.1179999999,5039576.736000001,45.4960851695724,-73.58027418292271,H3H 2L9,H3H,Avenue Lincoln,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,20,299691.009009,5040480.447989999,45.504226659485,-73.5653788496505,H3B 3C4,H3B,Rue Saint-Alexandre,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,42,297829.42999999993,5047660.464999999,45.5688189646156,-73.589303328467,H1S 1K1,H1S,4275 Rue Jean-Talon Est,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,5,285397.234,5034283.877,45.4482163715701,-73.748047902979,H9S 4H3,H9S,995 Autoroute du Souvenir,Pointe-Claire
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,46,300159.5570089999,5050702.45,45.5962110933869,-73.55947986716579,H1M 2W2,H1M,Rue Saint-Zotique,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,15,297022.342992,5034803.449000001,45.453117787753,-73.59943935560041,H4E 3H9,H4E,Rue Springland,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,15,299816.080998,5037880.048,45.4808280175737,-73.563751920859,H3K1J4,H3K,Rue de Châteauguay,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,38,299702.092,5043543.596,45.53179017385511,-73.5652688814984,H2H,H2H,Avenue De Lorimier,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,7,289566.881,5038191.736,45.483484311226995,-73.6948639733438,H4T 1E5,H4T,6707 Chemin de la Côte-de-Liesse,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,soir,7,289317.1383500001,5037884.732979999,45.4807162777385,-73.6980490143724,H4T 1E5,H4T,Rue Merizzi,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,7,289317.1383500001,5037884.732979999,45.4807162777385,-73.6980490143724,H4T 1E5,H4T,Rue Merizzi,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,7,289632.25,5037753.0,45.4795378070803,-73.6940142190569,H4R1T4,H4R,Rue Hickmore,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,23,302338.896998,5046441.616,45.5578819095268,-73.5315242578374,H1V 3G9,H1V,Rue Viau,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,jour,7,289632.25,5037753.0,45.4795378070803,-73.6940142190569,H4R1T4,H4R,Rue Hickmore,Montreal city
Vol de vï¿½hicule ï¿½ moteur,2015-02-01 00:00:00,nuit,35,297241.994999,5044423.084999999,45.539681799203905,-73.59677921595679,H2G2Z6,H2G,Rue De Lanaudière,Montreal city
Vols qualifiï¿½s,2015-02-01 00:00:00,jour,35,297917.589994,5044733.590009999,45.5424828363293,-73.5881326908681,H2G 1T5,H2G,Rue des Carrières,Montreal city
Vols qualifiï¿½s,2015-02-01 00:00:00,soir,11,294890.316994,5036115.823000001,45.4649001741506,-73.62672425020041,H4B 1V3,H4B,Avenue Benny,Montreal city
Introduction,2015-02-02 00:00:00,jour,35,295762.3070080001,5043738.575,45.5335047092301,-73.6157137479969,H2R 1S7,H2R,Avenue Mozart Est,Montreal city
Introduction,2015-02-02 00:00:00,nuit,7,0.0,0.0,1.0,1.0,,,,
Introduction,2015-02-02 00:00:00,jour,5,280971.125003,5033526.0,45.4412598061851,-73.8045945189699,,,,
Introduction,2015-02-02 00:00:00,jour,24,292104.4220019999,5039346.096990001,45.4939224947077,-73.6624334277004,H4P1S1,H4P,Rue Ferrier,Mount Royal
Introduction,2015-02-02 00:00:00,soir,38,299202.152009,5042259.088010001,45.5202278374907,-73.57165496813559,H2L 1C9,H2L,Rue Roy,Montreal city
Introduction,2015-02-02 00:00:00,jour,22,300946.891007,5043435.098010002,45.53082186165629,-73.5493307840011,H2K4K4,H2K,Rue Daunais,Montreal city
Introduction,2015-02-02 00:00:00,jour,26,293188.186006,5039829.026989999,45.49828697316529,-73.6485786982229,H4P 0A9,H4P,4855 Rue Jean-Talon Ouest,Montreal city
Introduction,2015-02-02 00:00:00,jour,45,298913.727008,5055933.361,45.6432706442807,-73.5755117018012,H1J2X9,H1J,8980 Avenue Joliot Curie,Montreal city
Introduction,2015-02-02 00:00:00,jour,7,289299.406,5042943.0,45.52623207061129,-73.69843567705121,H4L0A6,H4L,Rue Saint-Germain,Montreal city
Introduction,2015-02-02 00:00:00,soir,33,294863.321,5042878.567000001,45.525753803365795,-73.6272064075234,H3N 2M1,H3N,Rue Stuart,Montreal city
Introduction,2015-02-02 00:00:00,jour,35,297111.689993,5045179.58301,45.54648760999,-73.5984596329677,H2G 2X3,H2G,Rue Saint-Zotique,Montreal city
Introduction,2015-02-02 00:00:00,soir,23,301737.79000199994,5045942.116,45.553384851928605,-73.53922070635001,H1V 2P9,H1V,Boulevard Morgan,Montreal city
Introduction,2015-02-02 00:00:00,jour,7,286873.597003,5041464.127989999,45.5128665228566,-73.7294361005524,H4J2M3,H4J,Place Noorduyn,Montreal city
Introduction,2015-02-02 00:00:00,soir,7,289932.074,5038532.123000001,45.4865551264392,-73.690202711976,H4T 1E5,H4T,6390 Chemin de la Côte-de-Liesse,Montreal city
Introduction,2015-02-02 00:00:00,soir,23,301244.997003,5045014.664,45.5450369688655,-73.5455256467244,H1W 1R5,H1W,2012 Rue Joliette,Montreal city
Introduction,2015-02-02 00:00:00,soir,35,296169.058008,5043288.253989999,45.5294577114548,-73.61049800229901,H2S 1K7,H2S,Rue Saint-Urbain,Montreal city
Introduction,2015-02-02 00:00:00,nuit,16,300861.774,5034418.604000001,45.449686942371905,-73.5503481846108,H3E1H2,H3E,Rue des Parulines,Montreal city
Introduction,2015-02-02 00:00:00,jour,21,300229.511001,5041780.080010002,45.515925023166396,-73.5584998527585,H2L 2P3,H2L,Rue Saint-Christophe,Montreal city
Introduction,2015-02-02 00:00:00,soir,49,305228.954999,5056912.244999999,45.652103662441796,-73.4944963114621,,,,
Introduction,2015-02-02 00:00:00,jour,39,296391.156008,5052435.5,45.61177015810701,-73.60781194964109,H1H5M3,H1H,6820 Rue Renoir,Montreal city
Introduction,2015-02-02 00:00:00,jour,22,300599.801993,5042594.589,45.5232566298605,-73.55376730548001,H2L 2A2,H2L,Boulevard De Maisonneuve Est,Montreal city
Introduction,2015-02-02 00:00:00,jour,39,296391.156008,5052435.5,45.61177015810701,-73.60781194964109,H1H5M3,H1H,6820 Rue Renoir,Montreal city
Introduction,2015-02-02 00:00:00,jour,4,278414.562993,5038304.0,45.4841620476272,-73.8375298943702,H9A 3J5,H9A,Rue Armstrong,Dollard-Des-Ormeaux
Introduction,2015-02-02 00:00:00,jour,16,299145.343991,5034735.000010001,45.452522253556204,-73.5722954778301,QCH4G,QCH,Rue Woodland,Montreal city
Introduction,2015-02-02 00:00:00,soir,5,287122.363,5033983.139,45.445555958693895,-73.7259829674448,H8T1H8,H8T,Avenue Mousseau-Vermette,Dorval
Introduction,2015-02-02 00:00:00,jour,15,299649.4290030001,5038073.63699,45.48256881041701,-73.565885682869,H3K1C6,H3K,2044 Rue Augustin-Cantin,Montreal city
Introduction,2015-02-02 00:00:00,jour,13,297456.718991,5032114.5,45.428925935980104,-73.5938456315969,H8P 3K2,H8P,7e Avenue,Montreal city
Introduction,2015-02-02 00:00:00,soir,16,299467.125,5036717.5,45.470364289024104,-73.5682029764647,H4G 1S7,H4G,Rue Caisse,Montreal city
Introduction,2015-02-02 00:00:00,soir,27,292561.2030060001,5044704.044999999,45.54214346948179,-73.65672295570171,H3P2T5,H3P,Rue de Louvain Ouest,Montreal city
Introduction,2015-02-02 00:00:00,jour,12,298295.38301,5039592.49101,45.4962248271109,-73.5832266378292,H3H 1E2,H3H,Rue Saint-Mathieu,Montreal city
Introduction,2015-02-02 00:00:00,jour,39,295376.5839999999,5053799.693000001,45.624032461791494,-73.6208463759386,H1G 6K8,H1G,Avenue Allard,Montreal city
Introduction,2015-02-02 00:00:00,soir,26,294902.41,5040786.662,45.5069305883723,-73.62666376506151,H3S 2J2,H3S,Avenue Linton,Montreal city
Introduction,2015-02-02 00:00:00,jour,5,279428.776997,5036733.1510000015,45.470064634607894,-73.8244748633374,H9R 5A5,H9R,Boulevard Brunswick,Pointe-Claire
Mï¿½fait,2015-02-02 00:00:00,jour,42,296899.437999,5050992.000000001,45.5987871420065,-73.601271771952,H1P 2L9,H1P,Rue Chambon,Montreal city
Mï¿½fait,2015-02-02 00:00:00,jour,21,300076.031994,5041536.043989998,45.5137280649446,-73.5604619505878,H2L 3L3,H2L,Rue Sainte-Catherine Est,Montreal city
Mï¿½fait,2015-02-02 00:00:00,nuit,4,282226.219005,5038576.000000001,45.4867432672739,-73.788783305492,H9B 1P7,H9B,Boulevard Brunswick,Dollard-Des-Ormeaux
Mï¿½fait,2015-02-02 00:00:00,soir,26,294802.6250110001,5041423.145,45.512656492058,-73.6279537302041,H3S 2L3,H3S,Rue Goyer,Montreal city
Mï¿½fait,2015-02-02 00:00:00,jour,22,300687.888991,5043678.599989999,45.5330115051501,-73.5526487914427,H2K 1W5,H2K,Rue Frontenac,Montreal city
Mï¿½fait,2015-02-02 00:00:00,jour,35,297065.9250040001,5045734.873989999,45.5514838026962,-73.5990544933847,H2A 3C4,H2A,Rue Bélanger,Montreal city
Mï¿½fait,2015-02-02 00:00:00,jour,11,294509.785001,5035831.358999999,45.46233493146789,-73.63158449586929,H4B 1P3,H4B,Avenue Montclair,Montreal city
Mï¿½fait,2015-02-02 00:00:00,soir,38,298416.909003,5042014.077,45.518016384315004,-73.58170323069429,H2W 2M5,H2W,Rue Rachel Est,Montreal city
Mï¿½fait,2015-02-02 00:00:00,jour,38,297622.087997,5042444.84901,45.5218849100118,-73.59188319450841,H2T 2N2,H2T,Rue Clark,Montreal city
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-02 00:00:00,soir,49,304821.40599800006,5054228.999999999,45.6279593832991,-73.4997254692049,H1K0G1,H1K,Rue Notre-Dame Est,Montréal-Est
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-02 00:00:00,soir,27,291630.678001,5045538.77499,45.549637670770295,-73.66866113084271,H3L 2L9,H3L,Rue Leslie Gault,Ahuntsic-Cartierville
Vol dans / sur vï¿½hicule ï¿½ moteur,2015-02-02 00:00:00,soir,42,297567.906,5049199.999989999,45.5826694992844,-73.59267661863741,H1R 3A9,H1R,Rue Fleuricourt,Montreal city
